id;name;slug;symbol
3901;KuboCoin;kubocoin;KUBO
3902;MoneroV ;monero-v;XMV
3904;Renewable Electronic Energy Coin;electronic-energy-coin;REEC
3905;DUO Network Token;duo-network-token;DUO
3907;BitCash;bitcash;BITC
3910;pEOS;peos;PEOS
3911;Ocean Protocol;ocean-protocol;OCEAN
3912;W Green Pay;w-green-pay;WGP
3913;Titan Coin;titan-coin;TTN
3914;GlitzKoin;glitzkoin;GTN
3915;Merebel;merebel;MERI
3916;ThoreNext;thorenext;THX
3917;Sentivate;sentivate;SNTVT
3918;Safe;safe;SAFE
3919;Doge Token;doge-token;DOGET
3920;Diamond Platform Token;diamond-platform-token;DPT
3923;VENJOCOIN;venjocoin;VJC
3925;Tratok;tratok;TRAT
3926;Stellar Gold;stellar-gold;XLMG
3928;IDEX;idex;IDEX
3929;BQT;bqt;BQTX
3930;Thunder Token;thunder-token;TT
3931;Elementeum;elementeum;ELET
3932;Connect Coin;connect-coin;XCON
3933;SwiftCash;swiftcash;SWIFT
3934;CNNS;cnns;CNNS
3935;SparkPoint;sparkpoint;SRK
3936;GNY;gny;GNY
3937;NNB Token;nnb-token;NNB
3939;Tronipay;tronipay;TRP
3942;Qwertycoin;qwertycoin;QWC
3944;Artfinity;artfinity;AT
3945;Harmony;harmony;ONE
3946;Carry;carry;CRE
3947;HashNet BitEco;hashnet-biteco;HNB
3948;TERA;tera;TERA
3950;Netrum;netrum;NTR
3951;Pirate Chain;pirate-chain;ARRR
3953;Evedo;evedo;EVED
3954;One DEX;one-dex;ODEX
3956;BOMB;bomb;BOMB
3957;UNUS SED LEO;unus-sed-leo;LEO
3960;Coineal Token;coineal-token;NEAL
3961;BZEdge;bzedge;BZE
3962;Vodi X;vodi-x;VDX
3964;Reserve Rights;reserve-rights;RSR
3965;TouchCon;touchcon;TOC
3966;BitcoinHD;bitcoinhd;BHD
3968;Elitium;elitium;EUM
3970;Trias (old);trias;TRY
3973;Aryacoin;aryacoin;AYA
3974;Bitcoin 2;bitcoin2;BTC2
3976;Bitcoin Confidential;bitcoin-confidential;BC
3977;Sport and Leisure;sport-and-leisure;SNL
3978;Chromia;chromia;CHR
3980;TCASH;tcash;TCASH
3985;Origo;origo;OGO
3986;StakeCubeCoin;stakecubecoin;SCC
3987;Beldex;beldex;BDX
3988;VNT Chain;vnt-chain;VNT
3990;Webflix Token;webflix-token;WFX
3992;COTI;coti;COTI
3993;Emanate;emanate;EMT
3996;IOU;iou;IOUX
3997;BlockStamp;blockstamp;BST
3998;Krios;krios;GIG
4001;MenaPay;menapay;MPAY
4003;Zenon;zenon;ZNN
4006;Standard Tokenization Protocol;standard-tokenization-protocol;STPT
4008;Bitcoin CZ;bitcoin-cz;BCZ
4010;Sparkster;sparkster;SPRK
4011;Bitsdaq;bitsdaq;BQQQ
4013;SpectreSecurityCoin;spectre-security-coin;XSPC
4014;Mobile Crypto Pay Coin;mobile-crypto-pay-coin;MCPC
4017;EOSDT;eosdt;EOSDT
4018;Klimatas;klimatas;KTS
4020;USDQ;usdq;USDQ
4023;Bitcoin BEP2;bitcoin-bep2;BTCB
4024;Raven Protocol;raven-protocol;RAVEN
4026;LiquidApps;liquid-apps;DAPP
4027;DeVault;devault;DVT
4028;MotaCoin;motacoin;MOTA
4030;Algorand;algorand;ALGO
4033;Native Utility Token;native-utility-token;NUT
4034;Jarvis+;jarvis;JAR
4035;Honest;honest;HNST
4036;Contentos;contentos;COS
4038;MovieBloc;moviebloc;MBL
4039;ARPA Chain;arpa-chain;ARPA
4041;MX Token;mx-token;MX
4043;PayRue (Propel);payrue-propel;PROPEL
4045;Catex Token;catex-token;CATT
4047;Naka Bodhi Token;naka-bodhi-token;NBOT
4048;MGC Token;mgc-token;MGC
4049;Bitbook Gambling;bitbook-gambling;BXK
4051;Parachute;parachute;PAR
4053;Q DAO Governance token v1.0;q-dao-governance-token;QDAO
4054;IG Gold;ig-gold;IGG
4056;Ampleforth;ampleforth;AMPL
4058;FIBOS;fibos;FO
4060;TrustVerse;trustverse;TRV
4063;7Eleven;7eleven;7E
4064;USDK;usdk;USDK
4066;Chiliz;chiliz;CHZ
4067;Cryptoindex.com 100;cryptoindex-com-100;CIX100
4069;Blockburn;blockburn;BURN
4071;Ubricoin;ubricoin;UBN
4074;ScPrime;scprime;SCP
4075;CryptoFranc;cryptofranc;XCHF
4076;ETHplode;ethplode;ETHPLO
4077;Maya Preferred;maya-preferred;MAYP
4078;Super Zero Protocol;super-zero-protocol;SERO
4079;Silverway;silverway;SLV
4088;PDATA;pdata;PDATA
4089;Blockmason Link;blockmason-link;BLINK
4090;Wirex Token;wirex-token;WXT
4091;PIXEL;pixel;PXL
4092;Dusk Network;dusk-network;DUSK
4093;Uranus;uranus;URAC
4094;Spiking;spiking;SPIKE
4096;Switch;switch;ESH
4097;x42 Protocol;x42-protocol;X42
4098;Tapcoin;tapcoin;TTT
4100;qiibee;qiibee;QBX
4102;TranslateMe Network Token;translateme-network-token;TMN
4103;FLETA;fleta;FLETA
4104;FUZE Token;fuze-token;FUZE
4105;CoinMetro Token;coinmetro-token;XCM
4108;En-Tan-Mo;en-tan-mo;ETM
4110;NPCoin;npcoin;NPC
4112;Eco Value Coin;eco-value-coin;EVC
4114;Golden Token;golden-token;GOLD
4115;Pivot Token;pivot-token;PVT
4116;TOKPIE;tokpie;TKP
4118;ForTube;the-force-protocol;FOR
4119;VinDax Coin;vindax-coin;VD
4120;Prometeus;prometeus;PROM
4121;Sapphire;sapphire;SAPP
4122;Counos Coin;counos-coin;CCA
4124;EOS TRUST;eos-trust;EOST
4125;NOIZ;noizchain;NOIZ
4126;EXOR;exor;EXOR
4128;BOOM;boom;BOOM
4132;Bitsten Token;bitsten-token;BST
4133;YottaChain;yottachain;YTA
4134;Akropolis;akropolis;AKRO
4136;Veles;veles;VLS
4138;WinStars.live;winstars-live;WNL
4139;Brazilian Digital Token;brz;BRZ
4142;Cubiex;cubiex;CBIX
4144;TrueFeedBack;truefeedback;TFBX
4150;GLOBEX;globex;GEX
4152;CryptoVerificationCoin;cryptoverificationcoin;CVCC
4156;ImageCoin;imagecoin;IMG
4157;THORChain;thorchain;RUNE
4159;Bitcoin Token;bitcoin-token;BTCT
4160;Ycash;ycash;YEC
4162;Storeum;storeum;STO
4165;TerraCredit;credit;CREDIT
4166;Realio Network;realio-network;RIO
4167;Bitrue Coin;bitrue-coin;BTR
4172;Terra;terra-luna;LUNA
4173;Levolution;levolution;LEVL
4174;BitcoinRegular;bitcoinregular;BTRL
4176;Dapp Token;dapp-token;DAPPT
4178;CPUchain;cpuchain;CPU
4180;DDKoin;ddkoin;DDK
4182;GoWithMi;gowithmi;GMAT
4183;Safex Cash;safex-cash;SFX
4184;Zer-Dex;zer-dex;ZDX
4189;Ultra;ultra;UOS
4190;Multicoin;multicoin;MTCN
4191;Syntropy;syntropy;NOIA
4192;Populous XBRL Token;populous-xbrl-token;PXT
4193;Dynamite;dynamite;DYNMT
4195;FTX Token;ftx-token;FTT
4196;Pledge Coin;pledge-coin;PLG
4197;ShareToken;sharetoken;SHR
4199;Swace;swace;SWACE
4200;ChainX;chainx;PCX
4202;Opennity;opennity;OPNN
4205;Xenoverse;xenoverse;XENO
4206;WINkLink;wink;WIN
4207;Birdchain;birdchain;BIRD
4211;Equilibria;equilibria;XEQ
4212;LinkToken;linktoken;LTK
4213;Uptrennd;uptrennd;1UP
4215;Eminer;eminer;EM
4217;BOSAGORA;bosagora;BOA
4222;1Million Token;1million-token;1MT
4224;Mcashchain;mcashchain;MCASH
4225;Crex Token;crex-token;CREX
4228;Ferrum Network;ferrum-network;FRM
4229;Yobit Token;yobit-token;YO
4230;LHT;lighthouse-token;LHT
4231;Helpico;helpico;HELP
4233;Membrana;membrana;MBN
4238;EveriToken;everitoken;EVT
4240;Custody Token;custody-token;CUST
4242;PLANET;planet;PLA
4244;CCUniverse;ccuniverse;UVU
4245;Enecuum;enecuum;ENQ
4249;Findora;findora;FRA
4250;ZeuxCoin;zeuxcoin;ZUC
4251;DeepCloud AI;deepcloud-ai;DEEP
4253;CryptoBonusMiles;cryptobonusmiles;CBM
4254;Hintchain;hintchain;HINT
4255;CryptoAds Marketplace;cryptoads-marketplace;CRAD
4256;Klaytn;klaytn;KLAY
4257;Bitball Treasure;bitball-treasure;BTRS
4259;Spice;spice;SPICE
4260;Aitheon;aitheon;ACU
4262;UltrAlpha;ultralpha;UAT
4263;BitCanna;bitcanna;BCNA
4264;Ritocoin;ritocoin;RITO
4268;NewYork Exchange;newyork-exchange;NYE
4269;GateToken;gatetoken;GT
4272;Taklimakan Network;taklimakan-network;TAN
4273;Sessia;sessia;KICKS
4275;Cocos-BCX;cocos-bcx;COCOS
4276;Defi;defi;DEFI
4277;DECOIN;decoin;DTEP
4279;Swipe;swipe;SXP
4280;12Ships;12ships;TSHP
4283;BitForex Token;bitforex-token;BF
4284;DABANKING;dabanking;DAB
4285;Lukki Operating Token;lukki-operating-token;LOT
4286;ZENZO;zenzo;ZNZ
4287;Jobchain;jobchain;JOB
4289;IOEX;ioex;IOEX
4290;EMOGI Network;emogi-network;LOL
4291;Krypton Galaxy Coin;krypton-galaxy-coin;KGC
4292;Nibble;nibble;NBXC
4293;PERL.eco;perlin;PERL
4297;Netbox Coin;netbox-coin;NBX
4298;Rapidz;rapidz;RPZX
4299;Tokoin;tokoin;TOKO
4300;VideoCoin;videocoin;VID
4301;Tutor's Diary;tutors-diary;TUDA
4306;BitcoinSoV;bitcoinsov;BSOV
4307;UNICORN Token;unicorn-token;UNI
4309;Cryptocean;cryptocean;CRON
4315;Vidulum;vidulum;VDL
4324;Junsonmingchncoin;junsonmingchncoin;JMC
4325;Bitscoin;bitscoin;BTCX
4344;ImageCash;imagecash;IMGC
4359;Aeryus;aeryus;AER
4361;Bitpanda Ecosystem Token;bitpanda-ecosystem-token;BEST
4365;Streamit Coin;streamit-coin;STREAM
4366;MixMarvel;mixmarvel;MIX
4381;MYCE;myce;YCE
4384;CaluraCoin;caluracoin;CLC
4385;Daikicoin;daikicoin;DIC
4388;ExchangeCoin;exchange-coin;EXCC
4397;PEPS Coin;peps-coin;PEPS
4404;Korbot;korbot;KBOT
4411;TenUp;tenup;TUP
4424;XDAG;xdag;XDAG
4427;BDCC Bitica COIN;bdcc-bitica-coin;BDCC
4430;VNX Exchange;vnx-exchange;VNXLU
4431;VIDY;vidy;VIDY
4441;Vectorspace AI;vectorspace-ai;VXV
4448;Electronero;electronero;ETNX
4452;BidiPass;bidipass;BDP
4460;PirateCash;piratecash;PIRATE
4466;Ormeus Ecosystem;ormeus-ecosystem;ECO
4467;Nestree;nestree;EGG
4487;Secure Cash;secure-cash;SCSX
4490;Emirex Token;emirex-token;EMRX
4491;Flits;flits;FLS
4495;VENA;vena;VENA
4502;Altbet;altbet;ABET
4505;Midas;midas;MIDAS
4506;Hotbit Token;hotbit-token;HTB
4508;Voltz;voltz;VOLTZ
4510;Mchain;mchain;MAR
4512;LINK;link;LN
4518;Abitshadow Token;abitshadow-token;ABST
4520;Decentralized Vulnerability Platform;decentralized-vulnerability-platform;DVP
4523;Davies;davies;DVS
4525;Lightyears;lightyears;YEAR
4534;BITTO;bitto;BITTO
4538;Sombe;sombe;SBE
4542;Scrypta;scrypta;LYRA
4545;City Coin;city-coin;CITY
4546;01coin;01coin;ZOC
4549;LEXIT;lexit;LXT
4552;Aircoins;aircoins;AIRX
4555;Fedora Gold;fedora-gold;FED
4557;USDX [Lighthouse];usdx-lighthouse;USDX
4558;Flow;flow;FLOW
4560;Tchain;tchain;TCH
4566;DigitalBits;digitalbits;XDB
4568;JFIN;jfin;JFC
4571;HEdpAY;hedpay;HDP.ф
4577;LunchMoney;lunchmoney;LMY
4586;ProBit Token;probit-token;PROB
4588;SWYFT;swyft;SWYFTT
4589;Cipher;cipher;CPR
4594;SovranoCoin;sovranocoin;SVR
4609;Ninjacoin;ninjacoin;NINJA
4618;Akoin;akoin;AKN
4621;dForce USDx;dforce-usdx;USDX
4623;Gomics;gomics;GOM
4629;BOSCore;boscore;BOS
4630;Sierracoin;sierracoin;SIERRA
4633;CryptoBossCoin;cryptobosscoin;CBC
4642;Hedera Hashgraph;hedera-hashgraph;HBAR
4643;Bitget DeFi Token;bitget-defi-token;BFT
4644;Poseidon Network;poseidon-network;QQQ
4646;Beaxy;beaxy;BXY
4647;PUBLISH;publish;NEWS
4660;Telos;telos;TLOS
4668;wave edu coin;wave-edu-coin;WEC
4674;Whole Network;whole-network;NODE
4676;MEXC Token;mexc-token;MEXC
4677;Tepleton;tepleton;TEP
4678;Global Digital Content;global-digital-content;GDC
4679;Band Protocol;band-protocol;BAND
4680;FYDcoin;fydcoin;FYD
4681;Color Platform;color-platform;CLR
4682;Hyper Speed Network;hyper-speed-network;HSN
4687;Binance USD;binance-usd;BUSD
4691;Zano;zano;ZANO
4693;Global X Change Token;global-x-change-token;GXT
4694;GAPS;gaps;GAP
4695;Echoin;echoin;EC
4696;Asian-African Capital Chain;asian-african-capital-chain;ACC
4697;Rivex;rivex;RVX
4701;CoinHe Token;coinhe-token;CHT
4702;Rupiah Token;rupiah-token;IDRT
4703;BonusCloud;bonuscloud;BXC
4704;Banano;banano;BAN
4705;PAX Gold;pax-gold;PAXG
4708;Colletrix;colletrix;CIPX
4709;XcelToken Plus;xceltoken-plus;XLAB
4712;AmonD;amond;AMON
4715;Tokenize Xchange;tokenize-xchange;TKX
4737;ITO Utility Token;ito-utility-token;IUT
4746;Quiztok;quiztok;QTCON
4747;Velas;velas;VLX
4749;Bit Trust System;bit-trust-system;BIUT
4750;Versess Coin;versess-coin;VERS
4752;CUTcoin;cutcoin;CUT
4754;INLOCK;inlock;ILK
4757;Robonomics.network;robonomics-network;XRT
4758;dForce;dforce;DF
4760;PANTHEON X;pantheon-x;XPN
4761;NuCypher;nucypher;NU
4769;EOS Force;eos-force;EOSC
4773;PocketNode;pocketnode;NODE
4774;1irstGold;1irstgold;1GOLD
4775;Bancacy;bancacy;BNY
4777;Azbit;azbit;AZ
4778;ebakus;ebakus;EBK
4779;HUSD;husd;HUSD
4782;TurtleNetwork;turtlenetwork;TN
4786;MDtoken;mdtoken;MDTK
4787;BitcoinV;bitcoinv;BTCV
4792;Agora;agora;VOTE
4793;D Community;d-community;DILI
4794;FinexboxToken;finexboxtoken;FNB
4797;Swapcoinz;swapcoinz;SPAZ
4800;Mogu;mogu;MOGX
4801;Codex;codex;CDEX
4802;Xeonbit Token;xeonbit-token;XNS
4804;ROOBEE;roobee;ROOBEE
4805;VNDC;vndc;VNDC
4806;Tesra;tesra;TSR
4807;CertiK;certik;CTK
4808;Bincentive;bincentive;BCNT
4809;Project WITH;project-with;WIKEN
4817;Filenet;filenet;FN
4818;Xensor;xensor;XSR
4819;DMme;dmme;DMME
4820;ALP Coin;alp-coin;ALP
4824;SymVerse;symverse;SYM
4826;ZUM TOKEN;zum-token;ZUM
4830;VERA;vera;VERA
4834;Golos Blockchain;golos-blockchain;GLS
4835;NOVA;nova;NOVA
4836;Dash Cash;dash-cash;DSC
4841;suterusu;suterusu;SUTER
4842;Folgory Coin;folgory-coin;FLG
4844;MeconCash;meconcash;MCH
4846;Kava.io;kava;KAVA
4847;Stacks;stacks;STX
4848;The Forbidden Forest;the-forbidden-forest;FORESTPLUS
4850;LINKA;linka;LINKA
4858;BITFXT COIN;bitfxt-coin;BXT
4860;Era Swap;era-swap;ES
4862;DAD;dad;DAD
4864;Schilling-Coin;schilling-coin;SCH
4865;Nahmii;nahmii;NII
4866;Grimm;grimm;GRIMM
4867;BeatzCoin;beatzcoin;BTZC
4870;MesChain;meschain;MES
4872;BenePit Protocol;benepit-protocol;BNP
4881;Guider;guider;GDR
4885;Diligence;diligence;IRA
4887;Receive Access Ecosystem;receive-access-ecosystem;RAE
4890;Newscrypto;newscrypto;NWC
4892;Marshal Lion Group Coin;marshal-lion-group-coin;MLGC
4894;RING X PLATFORM;ring-x-platform;RINGX
4895;HyperExchange;hyperexchange;HX
4899;Yap Stone;yap-stone;YAP
4901;Anchor;anchor;ANCT
4903;Infinity Esaham;infinity-esaham;INFS
4910;CoinDeal Token;coindeal-token;CDL
4913;SOLBIT;solbit;SBT
4914;Bitcoin & Company Network;bitcoin-and-company-network;BITN
4916;Modex;modex;MODEX
4917;DEXA COIN;dexa-coin;DEXA
4918;Bankroll Network;bankroll-network;BNKR
4920;Aerotoken;aerotoken;AET
4927;RigoBlock;rigoblock;GRG
4928;Medium;medium;MDM
4929;JD Coin;jd-coin;JDC
4936;LOLTOKEN;loltoken;LOL
4940;Kuverit;kuverit;KUV
4941;Bispex;bispex;BPX
4943;Dai;multi-collateral-dai;DAI
4944;Tellor;tellor;TRB
4946;Vinci;vinci;VINCI
4948;Nervos Network;nervos-network;CKB
4950;LCX;lcx;LCX
4951;Zynecoin;zynecoin;ZYN
4953;FirmaChain;firmachain;FCT
4955;CAPITAL X CELL;capital-x-cell;CXC
4956;MAP Protocol;map-protocol;MAP
4957;Minter Network;minter-network;BIP
4958;Precium;precium;PCM
4966;Eureka Coin;eureka-coin;ERK
4970;Ouroboros;ouroboros;OURO
4974;EXMO Coin;exmo-coin;EXM
4975;Newsolution;newsolution;NST
4978;Wownero;wownero;WOW
4979;PegNet;pegnet;PEG
4980;Sesameseed;sesameseed;SEED
4983;Demeter Chain;demeter-chain;DMTC
4984;MACH Project;mach-project;MACH
4985;ArdCoin;ardcoin;ARDX
4989;HGH Token;hgh-token;HGH
4991;Lightstreams;lightstreams;PHT
4994;Harcomia;harcomia;HCA
4996;Ultragate;ultragate;ULG
4997;Blockzero Labs;blockzerolabs;XIO
4999;Davion;davion;DAVP
5001;Gric Coin;gric-coin;GC
5002;SafeCapital;safecapital;SCAP
5003;VAULT;vault;VAULT
5005;ARCS;arcs;ARX
5007;TROY;troy;TROY
5009;LuckySevenToken;luckyseventoken;LST
5011;ALLY;ally;ALY
5015;HEX;hex;HEX
5016;Innovative Bioresearch Coin;innovative-bioresearch-coin;INNBC
5019;Global Crypto Alliance;global-crypto-alliance;CALL
5024;ALL BEST ICO;all-best-ico;ALLBI
5025;Jade Currency;jade-currency;JADE
5026;Orchid;orchid;OXT
5028;ROAD;road;ROAD
5031;MimbleWimbleCoin;mimblewimblecoin;MWC
5034;Kusama;kusama;KSM
5038;Litecash;litecash;CASH
5039;SBank;sbank;STS
5046;Streamity;streamity;STM
5049;VerusCoin;veruscoin;VRSC
5050;Baz Token;baz-token;BAZT
5052;Apple Network;apple-network;ANK
5054;Coupon Chain;coupon-chain;CCT
5056;BuySell;buysell;BULL
5057;Helex;helex;HLX
5058;USDA;usda;USDA
5060;XeniosCoin;xenioscoin;XNC
5062;BEPRO Network;bepro-network;BEPRO
5065;Axial Entertainment Digital Asset;axial-entertainment-digital-asset;AXL
5067;MAX Exchange Token;max-exchange-token;MAX
5068;Neutrino USD;neutrino-usd;USDN
5070;Tap;tap;XTP
5072;Rakon;rakon;RKN
5074;UBU;ubu;UBU
5075;Egoras;egoras;EGR
5076;Global Reserve System;global-reserve-system;GLOB
5078;THENODE;thenode;THE
5079;apM Coin;apm-coin;APM
5083;Curio;curio;CUR
5084;PlayFuel;playfuel;PLF
5086;Pawtocol;pawtocol;UPI
5087;CRYPTOBUCKS;cryptobucks;CBUCKS
5088;Guapcoin;guapcoin;GUAP
5090;Global Game Coin;global-game-coin;GGC
5093;VOMER;vomer;VMR
5094;Level01;level01;LVX
5097;onLEXpa;onlexpa;onLEXpa
5099;Hanacoin;hanacoin;HANA
5102;Enzo;enzo;NZO
5103;Tachyon Protocol;tachyon-protocol;IPX
5105;1AI Token;1ai-token;1AI
5107;BitKAM;bitkam;KAM
5108;808TA;808ta;808TA
5109;FRED Energy;fred-energy;FRED
5110;RIFT Token;rift-token;RIFT
5113;inSure DeFi;insure;SURE
5114;Coinsbit Token;coinsbit-token;CNB
5115;TerraKRW;terra-krw;KRT
5117;Origin Protocol;origin-protocol;OGN
5125;Mochimo;mochimo;MCM
5126;Soda Coin;soda-coin;SOC
5127;Orient Walt;orient-walt;HTDF
5130;K-Tune;k-tune;KTT
5131;The Universal Settlement Coin;the-universal-settlement-coin;TUSC
5135;AfroDex;afrodex;AfroX
5143;Documentchain;documentchain;DMS
5144;Qitmeer;qitmeer;PMEER
5154;BKEX Token;bkex-token;BKK
5155;Nyzo;nyzo;NYZO
5156;HeartBout Pay;heartbout-pay;HP
5157;3X Long Bitcoin Token;3x-long-bitcoin-token;BULL
5158;3X Short Bitcoin Token;3x-short-bitcoin-token;BEAR
5159;Waves Enterprise;waves-enterprise;WEST
5160;Dune Network;dune-network;DUN
5161;WazirX;wazirx;WRX
5165;Freight Trust & Clearing Network;freight-trust-clearing-network;EDI
5168;Bitcoin Classic;bitcoin-classic;BXC
5169;PYRO Network;pyro-network;PYRO
5170;IFX24;ifx24;IFX24
5174;Buxcoin;buxcoin;BUX
5175;Bitcoin Vault;bitcoin-vault;BTCV
5176;Tether Gold;tether-gold;XAUT
5178;Wisdom Chain;wisdom-chain;WDC
5179;Celeum;celeum;CLX
5180;Bitcoffeen;bitcoffeen;BFF
5181;BiLira;bilira;TRYB
5185;KOK;keystone-of-opportunity-knowledge;KOK
5187;Jarvis Network;jarvis-network;JRT
5189;AK12;ak12;AK12
5190;FLEX;flex;FLEX
5192;KONJUNGATE;konjungate;KONJ
5198;Creditcoin;creditcoin;CTC
5200;Gleec;gleec;GLEEC
5203;Perth Mint Gold Token;perth-mint-gold-token;PMGT
5204;CitiOs;citios;R2R
5208;Wallet Plus X;wallet-plus-x;WPX
5214;Phoneum;phoneum;PHT
5216;3X Short Ethereum Token;3x-short-ethereum-token;ETHBEAR
5217;3X Long Ethereum Token;3x-long-ethereum-token;ETHBULL
5219;USD Bancor;usd-bancor;USDB
5220;QURAS;quras;XQC
5221;Handshake;handshake;HNS
5224;Juventus Fan Token;juventus-fan-token;JUV
5225;FC Barcelona Fan Token;fc-barcelona-fan-token;BAR
5226;Paris Saint-Germain Fan Token;paris-saint-germain-fan-token;PSG
5227;Atletico De Madrid Fan Token;atletico-de-madrid-fan-token;ATM
5228;Galatasaray Fan Token;galatasaray-fan-token;GAL
5229;AS Roma Fan Token;as-roma-fan-token;ASR
5233;WinCash;wincash;WCC
5234;Metaverse Dualchain Network Architecture;metaverse-dualchain-network-architecture;DNA
5236;Kemacoin;kemacoin;KEMA
5246;ViteX Coin;vitex-coin;VX
5247;Zuflo Coin;zuflo-coin;ZFL
5250;HebeBlock;hebeblock;HEBE
5251;LinkArt;linkart;LAR
5253;The Hustle App;the-hustle-app;HUSL
5255;LegalBlock;legalblock;LBK
5258;APIX;apix;APIX
5259;Emrals;emrals;EMRALS
5263;Compound Dai;compound-dai;CDAI
5264;Compound SAI;compound-sai;CSAI
5265;Compound USD Coin;compound-usd-coin;CUSDC
5266;MiL.k;milk-alliance;MLK
5267;QUEENBEE;queenbee;QBZ
5268;Energy Web Token;energy-web-token;EWT
5270;Freecash;freecash;FCH
5272;Okschain;okschain;OKS
5274;Edgeware;edgeware;EDG
5275;PayProtocol;payprotocol;PCI
5276;Asac Coin;asac-coin;ASAC
5277;SynchroBitcoin;synchrobitcoin;SNB
5278;Joys Digital;joys-digital;JOYS
5279;Sologenic;sologenic;SOLO
5280;Bloomzed Loyalty Club Ticket;bloomzed-token;BLCT
5282;Kepler Network;kepler-network;KMW
5285;Tweebaa;tweebaa;TWEE
5286;KingMoney;kingmoney;KIM
5288;Bidesk;bidesk;BDK
5291;LUCY;lucy;LUCY
5292;The Tokenized Bitcoin;the-tokenized-bitcoin;imBTC
5294;3X Short BNB Token;3x-short-bnb-token;BNBBEAR
5295;3X Long BNB Token;3x-long-bnb-token;BNBBULL
5298;SuperSkynet;superskynet;SSN
5299;HyperDAO;hyperdao;HDAO
5300;Inex Project;inex-project;INEX
5304;MorCrypto Coin;morcrypto-coin;MOR
5305;BTSE;btse;BTSE
5309;OG Fan Token;og-fan-token;OG
5312;Spockchain Network;spockchain-network;SPOK
5313;CONTRACOIN;contracoin;CTCN
5316;0cash;0cash;ZCH
5319;SimpleChain;simplechain;SIMPLE
5320;Bonorum;bonorum;BONO
5322;GermanCoin;germancoin;GCX
5325;BIKI;biki;BIKI
5326;Orbit Chain;orbit-chain;ORC
5328;WOM Protocol;wom-protocol;WOM
5329;Largo Coin;largo-coin;LRG
5330;Shardus;shardus;ULT
5332;Cofinex Coin;cofinex-coin;CNX
5334;RAKUN;rakun;RAKU
5336;Homeros;homeros;HMR
5337;iOWN Token;iown-token;iOWN
5338;Somnium Space Cubes;somnium-space-cubes;CUBE
5343;Five Star Coin;five-star-coin;FSC
5350;Proton;proton;XPR
5354;PEAKDEFI;peakdefi;PEAK
5355;Chainpay;chainpay;CPAY
5358;IBStoken;ibstoken;IBS
5362;StellarPayGlobal;stellarpayglobal;XLPG
5363;Cryptobuyer;cryptobuyer;XPT
5364;Dexchain;mydexpay;DXC
5365;Historia;historia;HTA
5366;GoalTime N;goaltime-n;GTX
5367;ODE;ode;ODE
5370;Hive;hive-blockchain;HIVE
5375;Hive Dollar;hive-dollar;HBD
5376;CryptoEnergy;cryptoenergy;CNRG
5378;3X Long TRX Token;3x-long-trx-token;TRXBULL
5379;3X Short TRX Token;3x-short-trx-token;TRXBEAR
5380;HUNT;hunt;HUNT
5381;PengolinCoin;pengolincoin;PGO
5382;ELYSIA;elysia;EL
5383;B ONE PAYMENT;b-one-payment;B1P
5388;CelCoin;celcoin;CELC
5389;Insula;insula;ISLA
5393;Touch Social;touch-social;TST
5397;Castweet;castweet;CTT
5399;TILWIKI;tilwiki;TLW
5400;Charg Coin;charg-coin;CHG
5401;CoinLoan;coinloan;CLT
5403;Unknown Fair Object;unknown-fair-object;UFO
5404;Bitcurate;bitcurate;BTCR
5406;Cicoin;cicoin;CICX
5407;Kingdom Game 4.0;kingdom-game-4;KDG
5409;4THPILLAR TECHNOLOGIES;4thpillar-technologies;FOUR
5410;PARSIQ;parsiq;PRQ
5412;3x Long XRP Token;3x-long-xrp-token;XRPBULL
5413;3x Short XRP Token;3x-short-xrp-token;XRPBEAR
5414;3x Long EOS Token;3x-long-eos-token;EOSBULL
5415;3x Short EOS Token;3x-short-eos-token;EOSBEAR
5416;INRToken;inrtoken;INRT
5418;Latamcash;latamcash;LMCH
5420;SonoCoin;sonocoin;SONO
5423;DSLA Protocol;dsla-protocol;DSLA
5424;Swapzilla;swapzilla;SWZL
5425;MESEFA;mesefa;SEFA
5426;Solana;solana;SOL
5427;Cashhand;cashhand;CHND
5428;Vid;vid;VI
5429;DEAPcoin;deapcoin;DEP
5430;SatoExchange Token;satoexchange-token;SATX
5432;BigBang Core;bigbang-core;BBC
5433;Mega Lottery Services Global;mega-lottery-services-global;MLR
5434;pTokens BTC;ptokens-btc;PBTC
5435;Epic Cash;epic-cash;EPIC
5437;BIZZCOIN;bizzcoin;BIZZ
5441;Entherfound;entherfound;ETF
5444;Cartesi;cartesi;CTSI
5445;LBK;lbk;LBK
5446;USDJ;usdj;USDJ
5447;Helix;helix;HLIX
5448;Metaprediction;metaprediction;METP
5449;Beer Money;beer-money;BEER
5450;WiBX;wibx;WBX
5453;KardiaChain;kardiachain;KAI
5455;Trexcoin;trexcoin;TREX
5457;Two Prime FF1 Token;two-prime-ff1-token;FF1
5459;3x Short Bitcoin SV Token;3x-short-bitcoin-sv-token;BSVBEAR
5460;3x Long Bitcoin SV Token;3x-long-bitcoin-sv-token;BSVBULL
5461;3x Short Litecoin Token;3x-short-litecoin-token;LTCBEAR
5462;3x Long Litecoin Token;3x-long-litecoin-token;LTCBULL
5463;3x Short Tezos Token;3x-short-tezos-token;XTZBEAR
5464;3x Long Tezos Token;3x-long-tezos-token;XTZBULL
